Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	ShopBuyPrice	ShopSellPrice	RefinedVnum	RefineSet	67AttrMaterial	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	ApplyType3	ApplyValue3	Value0	Value1	Value2	Value3	Value4	Value5	Value6	Value7	Value8	Value9	Specular	GainSocketPercent	AddonType
5143	¿ë¾Æ·É+3	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	500000	5144	130	39073	15	LEVEL	54	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	65	75	72	108	21	0	0	0	0	0	3	0
5144	¿ë¾Æ·É+4	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	600000	5145	131	39073	15	LEVEL	56	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	65	75	72	108	30	0	0	0	0	30	3	0
5145	¿ë¾Æ·É+5	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	750000	5146	132	39073	15	LEVEL	56	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	65	75	72	108	40	0	0	0	0	40	3	0
5146	¿ë¾Æ·É+6	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	975000	5147	133	39073	15	LEVEL	58	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	65	75	72	108	51	0	0	0	0	50	3	0
5147	¿ë¾Æ·É+7	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	1320000	5148	134	39073	15	LEVEL	58	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	65	75	72	108	63	0	0	0	0	65	3	0
5148	¿ë¾Æ·É+8	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	1845000	5149	135	39073	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	65	75	72	108	76	0	0	0	0	80	3	0
5149	¿ë¾Æ·É+9	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	2770000	7039	0	39073	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	65	75	72	108	90	0	0	0	0	100	3	0
5150	ºĞ²É·É+0	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	360000	5151	127	39073	15	LEVEL	52	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	47	77	91	129	0	0	0	0	0	0	3	0
5151	ºĞ²É·É+1	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	395000	5152	128	39073	15	LEVEL	52	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	44	76	91	129	8	0	0	0	0	0	3	0
5152	ºĞ²É·É+2	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	435000	5153	129	39073	15	LEVEL	54	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	40	74	91	129	17	0	0	0	0	0	3	0
5153	ºĞ²É·É+3	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	500000	5154	130	39073	15	LEVEL	54	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	39	73	91	129	27	0	0	0	0	0	3	0
5154	ºĞ²É·É+4	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	600000	5155	131	39073	15	LEVEL	56	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	37	72	91	129	38	0	0	0	0	30	3	0
5155	ºĞ²É·É+5	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	750000	5156	132	39073	15	LEVEL	56	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	33	70	91	129	50	0	0	0	0	40	3	0
5156	ºĞ²É·É+6	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	975000	5157	133	39073	15	LEVEL	58	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	26	67	91	129	63	0	0	0	0	50	3	0
5157	ºĞ²É·É+7	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	1320000	5158	134	39073	15	LEVEL	58	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	16	61	91	129	77	0	0	0	0	65	3	0
5158	ºĞ²É·É+8	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	1845000	5159	135	39073	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	-1	53	91	129	102	0	0	0	0	80	3	0
5159	ºĞ²É·É+9	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	2770000	0	0	39073	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	-25	41	91	129	137	0	0	0	0	100	3	0
5160	½ÊÀÌÁö·É+0	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	222500	5161	390	39080	15	LEVEL	105	LIMIT_NONE	0	APPLY_ATT_SPEED	18	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	84	116	166	194	0	0	0	0	0	0	3	-1
5161	½ÊÀÌÁö·É+1	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	230000	5162	391	39080	15	LEVEL	105	LIMIT_NONE	0	APPLY_ATT_SPEED	19	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	84	116	166	194	9	0	0	0	0	0	3	-1
5162	½ÊÀÌÁö·É+2	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	267500	5163	392	39080	15	LEVEL	105	LIMIT_NONE	0	APPLY_ATT_SPEED	20	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	84	116	166	194	12	0	0	0	0	0	3	-1
5163	½ÊÀÌÁö·É+3	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	350000	5164	393	39080	15	LEVEL	105	LIMIT_NONE	0	APPLY_ATT_SPEED	21	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	84	116	166	194	19	0	0	0	0	0	3	-1
5164	½ÊÀÌÁö·É+4	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	550000	5165	394	39080	15	LEVEL	105	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	84	116	166	194	29	0	0	0	0	30	3	-1
5165	½ÊÀÌÁö·É+5	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	700000	5166	395	39080	15	LEVEL	105	LIMIT_NONE	0	APPLY_ATT_SPEED	23	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	84	116	166	194	45	0	0	0	0	40	3	-1
5166	½ÊÀÌÁö·É+6	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	710000	5167	396	39080	15	LEVEL	105	LIMIT_NONE	0	APPLY_ATT_SPEED	24	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	84	116	166	194	66	0	0	0	0	50	3	-1
5167	½ÊÀÌÁö·É+7	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	720000	5168	397	39080	15	LEVEL	105	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	84	116	166	194	99	0	0	0	0	65	3	-1
5168	½ÊÀÌÁö·É+8	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	740000	5169	398	39080	15	LEVEL	105	LIMIT_NONE	0	APPLY_ATT_SPEED	26	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	84	116	166	194	150	0	0	0	0	80	3	-1
5169	½ÊÀÌÁö·É+9	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	760000	0	0	39080	15	LEVEL	105	LIMIT_NONE	0	APPLY_ATT_SPEED	27	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	84	116	166	194	225	0	0	0	0	100	3	-1
5170	Èæ·æ»ç·É+0	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	222500	5171	571	39080	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_SKILL_DAMAGE_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	81	120	162	197	0	0	0	0	0	0	3	0
5171	Èæ·æ»ç·É+1	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	230000	5172	572	39080	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_SKILL_DAMAGE_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	81	120	162	197	9	0	0	0	0	0	3	0
5172	Èæ·æ»ç·É+2	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	267500	5173	573	39080	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	16	APPLY_SKILL_DAMAGE_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	81	120	162	197	12	0	0	0	0	0	3	0
5173	Èæ·æ»ç·É+3	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	350000	5174	574	39080	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	16	APPLY_SKILL_DAMAGE_BONUS	2	APPLY_NONE	0	APPLY_NONE	0	0	81	120	162	197	19	0	0	0	0	0	3	0
5174	Èæ·æ»ç·É+4	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	550000	5175	575	39080	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_SKILL_DAMAGE_BONUS	2	APPLY_NONE	0	APPLY_NONE	0	0	81	120	162	197	29	0	0	0	0	30	3	0
5175	Èæ·æ»ç·É+5	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	700000	5176	576	39080	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_SKILL_DAMAGE_BONUS	3	APPLY_NONE	0	APPLY_NONE	0	0	81	120	162	197	45	0	0	0	0	40	3	0
5176	Èæ·æ»ç·É+6	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	710000	5177	577	39080	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	18	APPLY_SKILL_DAMAGE_BONUS	3	APPLY_NONE	0	APPLY_NONE	0	0	81	120	162	197	66	0	0	0	0	50	3	0
5177	Èæ·æ»ç·É+7	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	720000	5178	578	39080	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	18	APPLY_SKILL_DAMAGE_BONUS	4	APPLY_NONE	0	APPLY_NONE	0	0	81	120	162	197	99	0	0	0	0	65	3	0
5178	Èæ·æ»ç·É+8	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	740000	5179	579	39080	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	18	APPLY_SKILL_DAMAGE_BONUS	4	APPLY_NONE	0	APPLY_NONE	0	0	81	120	162	197	130	0	0	0	0	80	3	0
5179	Èæ·æ»ç·É+9	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	760000	5180	580	39080	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	20	APPLY_SKILL_DAMAGE_BONUS	5	APPLY_NONE	0	APPLY_NONE	0	0	84	123	162	197	219	0	0	0	0	100	3	0
5180	Èæ·æ»ç·É+10	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	760000	5181	581	39080	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_SKILL_DAMAGE_BONUS	7	APPLY_NONE	0	APPLY_NONE	0	0	84	123	162	201	242	0	0	0	0	100	3	0
5181	Èæ·æ»ç·É+11	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	760000	5182	582	39080	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	23	APPLY_SKILL_DAMAGE_BONUS	8	APPLY_NONE	0	APPLY_NONE	0	0	84	123	162	201	255	0	0	0	0	100	3	0
5182	Èæ·æ»ç·É+12	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	760000	5183	583	39080	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	24	APPLY_SKILL_DAMAGE_BONUS	9	APPLY_NONE	0	APPLY_NONE	0	0	84	123	162	201	269	0	0	0	0	100	3	0
5183	Èæ·æ»ç·É+13	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	760000	5184	584	39080	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_SKILL_DAMAGE_BONUS	10	APPLY_NONE	0	APPLY_NONE	0	0	84	123	162	201	283	0	0	0	0	100	3	0
5184	Èæ·æ»ç·É+14	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	760000	5185	585	39080	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	27	APPLY_SKILL_DAMAGE_BONUS	12	APPLY_NONE	0	APPLY_NONE	0	0	84	123	162	201	298	0	0	0	0	100	3	0
5185	Èæ·æ»ç·É+15	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	760000	0	0	39080	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_SKILL_DAMAGE_BONUS	15	APPLY_NONE	0	APPLY_NONE	0	0	84	123	162	201	335	0	0	0	0	100	3	0
5200	¹ì·æ»ç·É+0	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	222500	5201	720	39081	15	LEVEL	120	LIMIT_NONE	0	APPLY_RANDOM	18	APPLY_RANDOM	19	APPLY_RANDOM	20	APPLY_NONE	0	0	105	172	211	273	0	10500117	15600172	21100228	25600273	0	3	0
5201	¹ì·æ»ç·É+1	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	230000	5202	721	39081	15	LEVEL	120	LIMIT_NONE	0	APPLY_RANDOM	18	APPLY_RANDOM	19	APPLY_RANDOM	20	APPLY_NONE	0	0	105	172	211	273	15	10500117	15600172	21100228	25600273	0	3	0
5202	¹ì·æ»ç·É+2	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	267500	5203	722	39081	15	LEVEL	120	LIMIT_NONE	0	APPLY_RANDOM	18	APPLY_RANDOM	19	APPLY_RANDOM	20	APPLY_NONE	0	0	105	172	211	273	19	10500117	15600172	21100228	25600273	0	3	0
5203	¹ì·æ»ç·É+3	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	350000	5204	723	39081	15	LEVEL	120	LIMIT_NONE	0	APPLY_RANDOM	18	APPLY_RANDOM	19	APPLY_RANDOM	20	APPLY_NONE	0	0	105	172	211	273	28	10500117	15600172	21100228	25600273	0	3	0
5204	¹ì·æ»ç·É+4	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	550000	5205	724	39081	15	LEVEL	120	LIMIT_NONE	0	APPLY_RANDOM	18	APPLY_RANDOM	19	APPLY_RANDOM	20	APPLY_NONE	0	0	105	172	211	273	39	10500117	15600172	21100228	25600273	30	3	0
5205	¹ì·æ»ç·É+5	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	700000	5206	725	39081	15	LEVEL	120	LIMIT_NONE	0	APPLY_RANDOM	18	APPLY_RANDOM	19	APPLY_RANDOM	20	APPLY_NONE	0	0	105	172	211	273	61	10500117	15600172	21100228	25600273	40	3	0
5206	¹ì·æ»ç·É+6	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	710000	5207	726	39081	15	LEVEL	120	LIMIT_NONE	0	APPLY_RANDOM	18	APPLY_RANDOM	19	APPLY_RANDOM	20	APPLY_NONE	0	0	105	172	211	273	89	10500117	15600172	21100228	25600273	50	3	0
5207	¹ì·æ»ç·É+7	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	720000	5208	727	39081	15	LEVEL	120	LIMIT_NONE	0	APPLY_RANDOM	18	APPLY_RANDOM	19	APPLY_RANDOM	20	APPLY_NONE	0	0	105	172	211	273	132	10500117	15600172	21100228	25600273	65	3	0
5208	¹ì·æ»ç·É+8	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	740000	5209	728	39081	15	LEVEL	120	LIMIT_NONE	0	APPLY_RANDOM	18	APPLY_RANDOM	19	APPLY_RANDOM	20	APPLY_NONE	0	0	105	172	211	273	172	10500117	15600172	21100228	25600273	80	3	0
5209	¹ì·æ»ç·É+9	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	760000	5210	729	39081	15	LEVEL	120	LIMIT_NONE	0	APPLY_RANDOM	18	APPLY_RANDOM	19	APPLY_RANDOM	20	APPLY_NONE	0	0	105	172	211	273	288	10500117	15600172	21100228	25600273	100	3	0
5210	¹ì·æ»ç·É+10	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	760000	5211	730	39081	15	LEVEL	120	LIMIT_NONE	0	APPLY_RANDOM	18	APPLY_RANDOM	19	APPLY_RANDOM	20	APPLY_NONE	0	0	105	172	211	273	318	10500117	15600172	21100228	25600273	100	3	0
5211	¹ì·æ»ç·É+11	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	760000	5212	731	39081	15	LEVEL	120	LIMIT_NONE	0	APPLY_RANDOM	18	APPLY_RANDOM	19	APPLY_RANDOM	20	APPLY_NONE	0	0	105	172	211	273	335	10500117	15600172	21100228	25600273	100	3	0
5212	¹ì·æ»ç·É+12	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	760000	5213	732	39081	15	LEVEL	120	LIMIT_NONE	0	APPLY_RANDOM	18	APPLY_RANDOM	19	APPLY_RANDOM	20	APPLY_NONE	0	0	105	172	211	273	353	10500117	15600172	21100228	25600273	100	3	0
5213	¹ì·æ»ç·É+13	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	760000	5214	733	39081	15	LEVEL	120	LIMIT_NONE	0	APPLY_RANDOM	18	APPLY_RANDOM	19	APPLY_RANDOM	20	APPLY_NONE	0	0	105	172	211	273	373	10500117	15600172	21100228	25600273	100	3	0
5214	¹ì·æ»ç·É+14	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	760000	5215	734	39081	15	LEVEL	120	LIMIT_NONE	0	APPLY_RANDOM	18	APPLY_RANDOM	19	APPLY_RANDOM	20	APPLY_NONE	0	0	105	172	211	273	390	10500117	15600172	21100228	25600273	100	3	0
5215	¹ì·æ»ç·É+15	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	760000	0	0	39081	15	LEVEL	120	LIMIT_NONE	0	APPLY_RANDOM	18	APPLY_RANDOM	19	APPLY_RANDOM	20	APPLY_NONE	0	0	105	172	211	273	438	10500117	15600172	21100228	25600273	100	3	0
5216	¹ì·æ»ç·É(Á¦ÀÛ)	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
